UNIPROT_AC	name	ENSEMBL_ID	GENE_NAME	DO_IDs
D3Z5D4	D3Z5D4	ENSMUSG00000079168	Cd209g	DOID:2945
D3Z5L9	CCN6	NA	Ccn6	DOID:0090004|DOID:4680
D3Z5S8	TET5A	ENSMUSG00000032265	Tent5a	DOID:0111848|DOID:3908|DOID:8398
D3Z5T1	CCD78	ENSMUSG00000071202	Ccdc78	DOID:0111224
D3Z649	D3Z649	ENSMUSG00000052726	Kcnt2	DOID:0080284
D3Z6H8	DCAM2	ENSMUSG00000063953	Amd2	DOID:10283|DOID:3908
D3Z6Q9	BIN2	ENSMUSG00000098112	Bin2	DOID:0111220
D3Z7A5	D3Z7A5	ENSMUSG00000053161	Daw1	DOID:0050144|DOID:0050545|DOID:9562
D3Z7C4	D3Z7C4	ENSMUSG00000083628	Gm2030	DOID:0070176
D3Z7P3	GLSK	ENSMUSG00000026103	Gls	DOID:0050709
D3Z822	D3Z822	ENSRNOG00000010027	Atr	DOID:0050569|DOID:0070007|DOID:10652|DOID:12704|DOID:1793
D3Z837	D3Z837	ENSRNOG00000027456	Cdc42bpg	DOID:14227
D3Z840	D3Z840	ENSRNOG00000016689	Fanci	DOID:0050865|DOID:0111091|DOID:13636
D3Z854	D3Z854	ENSRNOG00000012880	Tti1	DOID:162
D3Z863	D3Z863	ENSRNOG00000012763	Cwf19l1	DOID:0080064
D3Z865	D3Z865	ENSRNOG00000012162	Mpdu1	DOID:0080558
D3Z868	D3Z868	ENSRNOG00000025672	Tex11	DOID:0070185
D3Z896	D3Z896	ENSRNOG00000026378	LOC100911204	DOID:0070291|DOID:0070296
D3Z898	D3Z898	ENSRNOG00000006418	Samhd1	DOID:0050629|DOID:0060386
D3Z8B1	D3Z8B1	ENSRNOG00000006846	En2	DOID:0060041|DOID:12849
D3Z8B2	D3Z8B2	ENSRNOG00000017919	Nup133	DOID:0060364|DOID:0080393|DOID:0080694
D3Z8C9	D3Z8C9	ENSRNOG00000017816	Pde6a	DOID:0110379|DOID:10584
D3Z8D7	D3Z8D7	ENSRNOG00000029512	LOC100361854	DOID:0111888
D3Z8D8	D3Z8D8	ENSRNOG00000009209	Slitrk1	DOID:0050587|DOID:11119
D3Z8D9	MD2L2	ENSRNOG00000009134	Mad2l2	DOID:0111080
D3Z8E0	D3Z8E0	ENSRNOG00000006632	Rps6ka3	DOID:1059|DOID:3783
D3Z8E2	D3Z8E2	ENSRNOG00000006631	Sema3e	DOID:0050834
D3Z8F7	D3Z8F7	ENSRNOG00000029096	Gykl1	DOID:0060363
D3Z8G3	D3Z8G3	ENSRNOG00000011829	Rpgrip1l	DOID:0050753|DOID:0050778|DOID:0060668|DOID:0070119|DOID:0110414|DOID:0111002|DOID:0111589|DOID:1059|DOID:12712|DOID:2975|DOID:8725
D3Z8H9	D3Z8H9	ENSRNOG00000002905	Ccdc103	DOID:0110621|DOID:9562
D3Z8I4	D3Z8I4	ENSRNOG00000020505	Map4k1	DOID:0060340|DOID:224
D3Z8K2	CCD39	ENSRNOG00000011440	Ccdc39	DOID:0050144|DOID:0050545|DOID:0110598|DOID:10908
D3Z8L5	D3Z8L5	ENSRNOG00000011709	Pum1	DOID:0111743
D3Z8U5	D3Z8U5	ENSRNOG00000033528	Tll1	DOID:0110111
D3Z8X4	D3Z8X4	ENSRNOG00000037449	Pole	DOID:9256
D3Z8X7	CE104	ENSRNOG00000025000	Cep104	DOID:0110994
D3Z919	D3Z919	NA	RGD1560539	DOID:0080208|DOID:11168|DOID:11335|DOID:12287|DOID:1883|DOID:2043|DOID:5052|DOID:5082|DOID:684
D3Z921	D3Z921	ENSRNOG00000025051	Tal1	DOID:1037|DOID:9952
D3Z941	D3Z941	ENSRNOG00000025459	Mars	DOID:0110173|DOID:12120
D3Z946	D3Z946	ENSRNOG00000006608	Tmem70	DOID:0060331
D3Z953	D3Z953	ENSRNOG00000008210	Ky	DOID:0080098
D3Z956	D3Z956	ENSRNOG00000016897	Rlbp1	DOID:0050683|DOID:0111015|DOID:10584|DOID:11105|DOID:8499
D3Z967	D3Z967	ENSRNOG00000007900	Tspan33	DOID:162
D3Z977	D3Z977	ENSRNOG00000002979	Tbx19	DOID:0080150|DOID:655
D3Z9C4	D3Z9C4	ENSRNOG00000016855	B3galnt2	DOID:0111230
D3Z9C8	D3Z9C8	ENSRNOG00000001074	Mphosph9	DOID:2377
D3Z9D0	D3Z9D0	ENSRNOG00000013729	RGD1306271	DOID:10584
D3Z9D2	D3Z9D2	ENSRNOG00000006336	Fyco1	DOID:0110238
D3Z9H7	NFAC4	ENSRNOG00000020482	Nfatc4	DOID:12930
D3Z9I1	D3Z9I1	ENSRNOG00000020487	Coa3	DOID:3762
D3Z9I3	D3Z9I3	ENSRNOG00000000528	Fgd2	DOID:0110192|DOID:10595|DOID:6683
D3Z9J1	D3Z9J1	ENSRNOG00000011692	Dkk1	DOID:11832|DOID:13714
D3Z9J9	D3Z9J9	ENSRNOG00000022268	Pnpla3	DOID:0080208|DOID:1459|DOID:3393|DOID:5082|DOID:684|DOID:9352|DOID:9452|DOID:9970
D3Z9L0	D3Z9L0	ENSRNOG00000011509	Agk	DOID:0080132|DOID:0110245
D3Z9L5	D3Z9L5	ENSRNOG00000020430	Wdr11	DOID:0060340|DOID:0090087|DOID:3614
D3Z9P1	D3Z9P1	ENSRNOG00000002781	Kdsr	DOID:0050873|DOID:0080250|DOID:1588|DOID:409
D3Z9Z0	D3Z9Z0	ENSRNOG00000018241	Ank1	DOID:0110916|DOID:12365|DOID:12971|DOID:224|DOID:2355
D3Z9Z9	SMRCD	ENSRNOG00000006391	Smarcad1	DOID:0050592|DOID:0080725|DOID:0111357
D3ZA02	D3ZA02	ENSRNOG00000007947	Fam13a	DOID:3083
D3ZA12	CHD6	ENSRNOG00000016744	Chd6	DOID:0050834|DOID:1682
D3ZA31	D3ZA31	ENSRNOG00000005923	Mtmr2	DOID:0110191|DOID:0111225|DOID:423
D3ZA65	D3ZA65	ENSRNOG00000016913	Stk36	DOID:10908
D3ZA68	D3ZA68	ENSRNOG00000014935	Twnk	DOID:0050857|DOID:0080126|DOID:0111520|DOID:12558|DOID:14330
D3ZA72	D3ZA72	ENSRNOG00000006255	Nipal4	DOID:0060715|DOID:2476
D3ZA74	D3ZA74	ENSRNOG00000000563	Adamts14	DOID:0050784|DOID:2378|DOID:8398
D3ZA85	D3ZA85	ENSRNOG00000018410	Nfu1	DOID:0080133
D3ZAA1	D3ZAA1	ENSRNOG00000009318	Ttll5	DOID:0111025
D3ZAB1	D3ZAB1	ENSRNOG00000031779	Ltf	DOID:0050589|DOID:13689|DOID:1508|DOID:3908|DOID:4450|DOID:65
D3ZAC0	D3ZAC0	ENSRNOG00000022071	Itga2b	DOID:0060573|DOID:0060691|DOID:1588|DOID:2219|DOID:2945
D3ZAF5	D3ZAF5	ENSRNOG00000012660	Postn	DOID:0080010|DOID:10763|DOID:1474|DOID:5844|DOID:6000|DOID:7693|DOID:783|DOID:784|DOID:824|DOID:90|DOID:971
D3ZAF7	D3ZAF7	ENSRNOG00000014543	Tbc1d2b	DOID:162|DOID:3369
D3ZAF9	D3ZAF9	ENSRNOG00000004063	Sh3pxd2b	DOID:0111789
D3ZAJ7	D3ZAJ7	ENSRNOG00000007250	Six4	DOID:11722|DOID:14702
D3ZAN3	D3ZAN3	ENSRNOG00000019724	Ganab	DOID:0050770|DOID:0080322|DOID:0110860
D3ZAP7	D3ZAP7	ENSRNOG00000006689	Chd7	DOID:0050834|DOID:0060250|DOID:0090084|DOID:1682
D3ZAP9	D3ZAP9	ENSRNOG00000026455	Gpd1l	DOID:0110219
D3ZAQ2	D3ZAQ2	ENSRNOG00000009173	Smad6	DOID:0080334|DOID:10952|DOID:2340|DOID:6432|DOID:9827
D3ZAQ9	D3ZAQ9	ENSRNOG00000017839	Ercc1	DOID:0060590|DOID:10534|DOID:1074|DOID:14227|DOID:1574|DOID:1612|DOID:1793|DOID:2152|DOID:224|DOID:2355|DOID:2394|DOID:3070|DOID:3347|DOID:3748|DOID:3905|DOID:3908|DOID:4914|DOID:4971|DOID:9119|DOID:9538|DOID:9952
D3ZAR1	ARH	ENSRNOG00000000151	Ldlrap1	DOID:0090105
D3ZAT4	D3ZAT4	ENSRNOG00000042391	Serpina9	DOID:0050831
D3ZAU0	D3ZAU0	ENSRNOG00000019846	Muc5b	DOID:0050127|DOID:0050156|DOID:10754|DOID:11054|DOID:1485|DOID:2841|DOID:2942|DOID:3083|DOID:3587|DOID:4947|DOID:9261
D3ZAU3	D3ZAU3	ENSRNOG00000027249	Fancl	DOID:0050865|DOID:0111082|DOID:13636|DOID:14450
D3ZAW2	PISD	ENSRNOG00000018319	Pisd	DOID:14330
D3ZAW4	D3ZAW4	ENSRNOG00000009244	Abhd4	DOID:0050729|DOID:9970
D3ZAW6	D3ZAW6	ENSRNOG00000009605	Tfe3	DOID:3211|DOID:4450
D3ZAX1	D3ZAX1	ENSRNOG00000026969	RGD1564836	DOID:9352
D3ZB14	D3ZB14	ENSRNOG00000008507	Cradd	DOID:0060308
D3ZB52	D3ZB52	ENSRNOG00000017897	Adam8	DOID:2841|DOID:3587|DOID:9498
D3ZB55	D3ZB55	ENSRNOG00000018102	Coa5	DOID:0080359
D3ZB99	D3ZB99	ENSRNOG00000010418	Nek1	DOID:0050592|DOID:0110092|DOID:332
D3ZBG7	D3ZBG7	ENSRNOG00000004003	Dusp10	DOID:4989
D3ZBL6	D3ZBL6	ENSRNOG00000028215	Nup160	DOID:0080394
D3ZBM3	D3ZBM3	ENSRNOG00000018053	Fech	DOID:13270|DOID:13271|DOID:162|DOID:234
D3ZBN3	D3ZBN3	ENSRNOG00000009222	Epha2	DOID:0110229
D3ZBP8	D3ZBP8	ENSRNOG00000009154	Hmx1	DOID:0060482
D3ZBQ1	D3ZBQ1	ENSRNOG00000000299	Foxo3	DOID:10283|DOID:10652|DOID:14330|DOID:2870|DOID:3328|DOID:5117|DOID:7148|DOID:9970
D3ZBQ5	D3ZBQ5	ENSRNOG00000000288	Scarf2	DOID:0111699
D3ZBS9	D3ZBS9	ENSRNOG00000061572	Smarcd1	DOID:1168|DOID:1925
D3ZBV9	D3ZBV9	ENSRNOG00000023107	Yeats2	DOID:0111693
D3ZBY1	D3ZBY1	ENSRNOG00000022166	Ammecr1	DOID:0111859
D3ZC15	D3ZC15	ENSRNOG00000024452	Carmil2	DOID:0111984
D3ZC56	D3ZC56	ENSRNOG00000012207	Dst	DOID:0070151
D3ZC63	D3ZC63	ENSRNOG00000007690	Cmpk2	DOID:2377
D3ZC81	D3ZC81	ENSRNOG00000024012	Pex10	DOID:0080377|DOID:0080481|DOID:906
D3ZC92	D3ZC92	ENSRNOG00000022309	Frem1	DOID:0060732|DOID:0090001|DOID:3827
D3ZC97	D3ZC97	ENSRNOG00000012877	Rgs9bp	DOID:0050335
D3ZCA0	D3ZCA0	ENSRNOG00000013751	Plpbp	DOID:0080769
D3ZCB3	D3ZCB3	ENSRNOG00000024884	RGD1565129	DOID:0050746|DOID:0050908|DOID:0060318|DOID:1612|DOID:1909|DOID:3347|DOID:3713|DOID:3910|DOID:6039|DOID:769|DOID:8552|DOID:8567|DOID:8692|DOID:8761|DOID:9119|DOID:9538|DOID:9952
D3ZCC7	D3ZCC7	ENSRNOG00000006296	Six6	DOID:0080635
D3ZCD0	D3ZCD0	ENSRNOG00000008587	Tek	DOID:0050792|DOID:10808|DOID:11294|DOID:12176|DOID:12556|DOID:2316|DOID:3393|DOID:5844|DOID:6432|DOID:684
D3ZCD2	D3ZCD2	ENSRNOG00000022094	Lacc1	DOID:676
D3ZCD3	D3ZCD3	ENSRNOG00000046404	LOC291276	DOID:162
D3ZCD7	D3ZCD7	ENSRNOG00000007285	Tp53rk	DOID:0080246
D3ZCE5	D3ZCE5	ENSRNOG00000012149	Gpsm2	DOID:10003
D3ZCF3	D3ZCF3	ENSRNOG00000028803	Cd209e	DOID:0080599|DOID:12205|DOID:13564|DOID:2841|DOID:399|DOID:526|DOID:6432
D3ZCG2	D3ZCG2	ENSRNOG00000014844	Kif21a	DOID:0080143
D3ZCG5	D3ZCG5	ENSRNOG00000012622	Mmp15	DOID:10283|DOID:2671
D3ZCI2	D3ZCI2	ENSRNOG00000004150	Slc9a7	DOID:0111844
D3ZCK4	D3ZCK4	ENSRNOG00000000502	Def6	DOID:9074
D3ZCL0	D3ZCL0	ENSRNOG00000018147	Nkx6-3	DOID:9970
D3ZCL3	RU1C	ENSRNOG00000000493	Snrpc	DOID:3492|DOID:65|DOID:9074
D3ZCM2	D3ZCM2	ENSRNOG00000009427	Tbx21	DOID:0111579|DOID:12365|DOID:2841
D3ZCM9	DAAF3	ENSRNOG00000038600	Dnaaf3	DOID:0050144|DOID:0050545|DOID:0110626
D3ZCP0	D3ZCP0	ENSRNOG00000032546	Dot1l	DOID:0110425|DOID:9953
D3ZCP6	D3ZCP6	ENSRNOG00000007984	Amer1	DOID:0060886
D3ZCP9	D3ZCP9	ENSRNOG00000014422	Gtf2e2	DOID:0111872
D3ZCQ2	D3ZCQ2	ENSRNOG00000012841	Alg11	DOID:0080567
D3ZCT7	D3ZCT7	ENSRNOG00000008411	Sec23b	DOID:0111401|DOID:6457
D3ZCV0	D3ZCV0	ENSRNOG00000017833	Actn2	DOID:0050431|DOID:0110428
D3ZCV6	D3ZCV6	ENSRNOG00000010983	Otog	DOID:0110474
D3ZCW5	D3ZCW5	ENSRNOG00000010877	Alg9	DOID:0050570|DOID:0080564
D3ZCX1	D3ZCX1	ENSRNOG00000006209	Mbd6	DOID:0060041
D3ZCZ0	D3ZCZ0	ENSRNOG00000015873	Spns3	DOID:14503|DOID:1927
D3ZCZ3	D3ZCZ3	ENSRNOG00000058891	Cys1	DOID:0110861
D3ZCZ9	D3ZCZ9	ENSRNOG00000023387	LOC100912599	DOID:0060536|DOID:4362
D3ZD03	D3ZD03	ENSRNOG00000032948	Tyk2	DOID:0111989|DOID:14566|DOID:2531|DOID:9970
D3ZD05	KANK2	ENSRNOG00000010643	Kank2	DOID:0080272
D3ZD09	D3ZD09	ENSRNOG00000034161	Cox6b1	DOID:3762
D3ZD11	D3ZD11	ENSRNOG00000018164	Spcs2	DOID:14330
D3ZD23	D3ZD23	ENSRNOG00000018345	Abce1	DOID:3459|DOID:3910|DOID:526|DOID:684
D3ZD24	D3ZD24	ENSRNOG00000005287	Syne3	DOID:12858
D3ZD27	D3ZD27	ENSRNOG00000009577	Ndst4	DOID:0060041|DOID:1059|DOID:14227
D3ZD62	D3ZD62	ENSRNOG00000027171	Ndst2	DOID:0060041|DOID:1059|DOID:14227
D3ZD71	D3ZD71	ENSRNOG00000042729	Efhc1	DOID:0111324|DOID:4890
D3ZD82	DNJ5B	ENSRNOG00000012851	Dnajc5b	DOID:0110720
D3ZD89	D3ZD89	ENSRNOG00000012385	Naa15	DOID:0080233
D3ZDE4	D3ZDE4	ENSRNOG00000011617	Dguok	DOID:0080121|DOID:0111516|DOID:700
D3ZDI4	D3ZDI4	ENSRNOG00000017864	Bdp1	DOID:0111637
D3ZDI6	MYLIP	ENSRNOG00000017579	Mylip	DOID:1289
D3ZDI8	D3ZDI8	ENSRNOG00000000065	Pde6b	DOID:0110375|DOID:0110863|DOID:10584
D3ZDJ4	D3ZDJ4	ENSRNOG00000017703	Unc93b1	DOID:936
D3ZDJ9	D3ZDJ9	ENSRNOG00000000614	Bicc1	DOID:0050545|DOID:0110861|DOID:0111682|DOID:2975|DOID:898
D3ZDL5	D3ZDL5	NA	Ccn6	DOID:0090004|DOID:4680
D3ZDM0	D3ZDM0	ENSRNOG00000033352	S100a7a	DOID:8893
D3ZDM6	D3ZDM6	ENSRNOG00000000583	Cdk19	DOID:0050709
D3ZDP9	D3ZDP9	ENSRNOG00000001613	Zbtb11	DOID:0060308
D3ZDQ2	D3ZDQ2	ENSRNOG00000012728	Nkx2-2	DOID:3213
D3ZDQ9	D3ZDQ9	ENSRNOG00000003998	Sgca	DOID:0110278|DOID:767|DOID:9884
D3ZDS2	D3ZDS2	ENSRNOG00000012779	Msr1	DOID:10283|DOID:2349|DOID:2945|DOID:9206
D3ZDS4	D3ZDS4	ENSRNOG00000012828	Emg1	DOID:0050684
D3ZDS6	D3ZDS6	ENSRNOG00000007644	Mbtps2	DOID:0080754|DOID:0111821|DOID:0111847|DOID:0112012
D3ZDS9	D3ZDS9	ENSRNOG00000028594	Ifnar1	DOID:1883
D3ZDT6	D3ZDT6	ENSRNOG00000012591	Pkd2l1	DOID:0110859|DOID:898
D3ZDT7	D3ZDT7	ENSRNOG00000012835	Espl1	DOID:1612
D3ZDV2	D3ZDV2	ENSRNOG00000027942	Eps8l1	DOID:1574
D3ZDW9	D3ZDW9	ENSRNOG00000022419	Dok7	DOID:0110668|DOID:0111376
D3ZDX5	D3ZDX5	ENSRNOG00000029510	Plxnb1	DOID:9970
D3ZDX9	MCIN	ENSRNOG00000039588	Mcidas	DOID:0111855
D3ZDY4	D3ZDY4	ENSRNOG00000021851	Ccl1	DOID:2377|DOID:2527|DOID:2841|DOID:2921|DOID:2957|DOID:3083|DOID:399|DOID:4483
D3ZE01	D3ZE01	ENSRNOG00000037211	Kif14	DOID:0050778|DOID:0070296
D3ZE04	D3ZE04	ENSRNOG00000020579	Col7a1	DOID:0060642|DOID:0080086|DOID:0080224|DOID:0111345|DOID:0111347|DOID:4959
D3ZE15	D3ZE15	ENSRNOG00000020602	Ndufa13	DOID:0060536|DOID:14330|DOID:8161
D3ZE16	D3ZE16	ENSRNOG00000000043	Idua	DOID:0060222|DOID:0111389|DOID:0111390|DOID:10754|DOID:10808|DOID:12802
D3ZE75	D3ZE75	ENSRNOG00000013064	Lrp8	DOID:10652|DOID:1307|DOID:3393|DOID:5419|DOID:5844
D3ZE85	FRS1L	ENSRNOG00000043103	Frrs1l	DOID:0080435
D3ZEB1	D3ZEB1	ENSRNOG00000031197	F8	DOID:0060574|DOID:12134|DOID:9279|DOID:9352
D3ZED3	D3ZED3	ENSRNOG00000008929	Aebp2	DOID:10487|DOID:9258
D3ZEF4	CUL7	NA	Cul7	DOID:0060241
D3ZEG9	D3ZEG9	ENSRNOG00000017753	Ercc2	DOID:0050427|DOID:0050908|DOID:0060655|DOID:0110845|DOID:0111873|DOID:10283|DOID:10534|DOID:10652|DOID:11054|DOID:11088|DOID:12689|DOID:14250|DOID:1612|DOID:1793|DOID:1909|DOID:2152|DOID:2960|DOID:2962|DOID:3070|DOID:3393|DOID:37|DOID:3908|DOID:4448|DOID:635|DOID:684|DOID:8552|DOID:9119|DOID:9538|DOID:9655|DOID:9669|DOID:9952
D3ZEH1	D3ZEH1	ENSRNOG00000028335	Fat4	DOID:0060366|DOID:0080586|DOID:1289
D3ZEH2	D3ZEH2	ENSRNOG00000060379	Foxred1	DOID:0060536
D3ZEH5	SIDT2	ENSRNOG00000017871	Sidt2	DOID:0080208
D3ZEH8	D3ZEH8	ENSRNOG00000019620	Pmf1	DOID:11054|DOID:4007
D3ZEI4	D3ZEI4	ENSRNOG00000009219	Hepacam	DOID:0080317|DOID:0080318
D3ZEI7	D3ZEI7	ENSRNOG00000018007	Gtf2h5	DOID:0111871
D3ZEJ0	D3ZEJ0	ENSRNOG00000009218	Prdm12	DOID:0070153
D3ZEK5	D3ZEK5	ENSRNOG00000030880	Hs6st2	DOID:0111843
D3ZEK6	D3ZEK6	ENSRNOG00000020593	Gipc3	DOID:0110470
D3ZEL2	D3ZEL2	ENSRNOG00000038319	Akr1c19	DOID:0060074|DOID:0080630|DOID:0111773|DOID:10283|DOID:10591|DOID:1240|DOID:5603|DOID:9970
D3ZEM1	D3ZEM1	ENSRNOG00000000008	Alx4	DOID:0060285|DOID:2340
D3ZEM6	D3ZEM6	ENSRNOG00000024998	Trps1	DOID:0080376|DOID:14743|DOID:2256
D3ZEP2	D3ZEP2	ENSRNOG00000002960	LOC100909913	DOID:0050535|DOID:0060844|DOID:0111413|DOID:13025
D3ZEP9	D3ZEP9	ENSRNOG00000056553	Rdh12	DOID:0110330|DOID:705
D3ZET2	D3ZET2	ENSRNOG00000048953	LOC100910851	DOID:0050474
D3ZEX6	D3ZEX6	ENSRNOG00000061070	Irf4	DOID:0050744|DOID:0050745|DOID:0050749|DOID:0050873|DOID:0060901|DOID:1040|DOID:1240|DOID:12930|DOID:3525|DOID:9538|DOID:9952
D3ZF16	D3ZF16	ENSRNOG00000000230	Lmf1	DOID:0111422
D3ZF42	SENP7	ENSRNOG00000001616	Senp7	DOID:0060318
D3ZF44	D3ZF44	ENSRNOG00000032728	LOC689230	DOID:0060283
D3ZF49	D3ZF49	ENSRNOG00000000184	Tmprss6	DOID:11252
D3ZF54	D3ZF54	ENSRNOG00000000219	Ano10	DOID:0050999
D3ZF63	D3ZF63	ENSRNOG00000003066	Wnt9a	DOID:1612|DOID:1793
D3ZFA2	D3ZFA2	ENSRNOG00000005883	Nek10	DOID:0111851
D3ZFB6	PRRT2	ENSRNOG00000029366	Prrt2	DOID:0090053|DOID:14777
D3ZFC5	D3ZFC5	ENSRNOG00000003472	Atp11c	DOID:0111846
D3ZFD9	D3ZFD9	ENSRNOG00000024061	Rarb	DOID:0111800|DOID:3908|DOID:3910|DOID:5409|DOID:7596
D3ZFF6	D3ZFF6	ENSRNOG00000013301	Bean1	DOID:0050980
D3ZFG5	D3ZFG5	ENSRNOG00000022707	Pmp2	DOID:0111560
D3ZFG7	D3ZFG7	ENSRNOG00000032048	Zfp462	DOID:14320
D3ZFG9	D3ZFG9	ENSRNOG00000005158	Slc24a5	DOID:0050633|DOID:0080614
D3ZFH0	D3ZFH0	ENSRNOG00000033823	Ifna4	DOID:0080208|DOID:11168|DOID:11335|DOID:12287|DOID:1883|DOID:2043|DOID:5052|DOID:5082|DOID:684
D3ZFI7	D3ZFI7	ENSRNOG00000025571	Il19	DOID:14115|DOID:2841|DOID:3388
D3ZFJ0	D3ZFJ0	ENSRNOG00000009385	Pik3cg	DOID:0050211|DOID:10844|DOID:12849|DOID:3498|DOID:5082
D3ZFK9	D3ZFK9	ENSRNOG00000009050	Amn	DOID:0050700|DOID:13382|DOID:557
D3ZFM4	D3ZFM4	ENSRNOG00000000411	Nus1	DOID:0080227|DOID:0080553|DOID:14330|DOID:5212
D3ZFQ3	D3ZFQ3	ENSRNOG00000027444	Nubpl	DOID:0060536
D3ZFQ8	D3ZFQ8	ENSRNOG00000012457	Cyc1	DOID:0080115
D3ZFU9	D3ZFU9	ENSRNOG00000002215	Mylk	DOID:11394|DOID:14004|DOID:2841
D3ZFW5	TM107	ENSRNOG00000006519	Tmem107	DOID:0080253|DOID:0080254
D3ZFW8	D3ZFW8	ENSRNOG00000006730	Ccr1l1	DOID:10652|DOID:12217|DOID:3042|DOID:3393|DOID:5082|DOID:7148|DOID:9246
D3ZFX4	D3ZFX4	ENSRNOG00000009515	Pgm3	DOID:0111953|DOID:162|DOID:3307|DOID:4362
D3ZG27	UBIA1	ENSRNOG00000009575	Ubiad1	DOID:0060456
D3ZG43	D3ZG43	ENSRNOG00000009155	Ndufs3	DOID:0060536|DOID:10652
D3ZG53	D3ZG53	ENSRNOG00000000384	Atoh7	DOID:0060282
D3ZG57	D3ZG57	ENSRNOG00000009369	Tor4a	DOID:543
D3ZG74	D3ZG74	ENSRNOG00000021670	Frem2	DOID:0111407|DOID:0111717
D3ZG75	D3ZG75	ENSRNOG00000033921	Als2cl	DOID:332
D3ZG85	D3ZG85	ENSRNOG00000003742	Cdkl5	DOID:0050709|DOID:0080467|DOID:1059|DOID:11832|DOID:1206
D3ZG87	D3ZG87	ENSRNOG00000012396	Rgr	DOID:0110394|DOID:10584
D3ZG90	D3ZG90	ENSRNOG00000042649	A4gnt	DOID:1793
D3ZG97	D3ZG97	ENSRNOG00000025254	Qrich2	DOID:0111914
D3ZGB8	D3ZGB8	ENSRNOG00000029911	Cilp	DOID:8398
D3ZGG8	D3ZGG8	ENSRNOG00000031406	Hps3	DOID:0060541|DOID:2223|DOID:3753
D3ZGI8	D3ZGI8	ENSRNOG00000043267	Mrm2	DOID:0070329
D3ZGK9	D3ZGK9	ENSRNOG00000000556	Nodal	DOID:0050545|DOID:14323
D3ZGL3	D3ZGL3	ENSRNOG00000018268	Hhip	DOID:12236|DOID:3083|DOID:9743
D3ZGN0	D3ZGN0	ENSRNOG00000009431	Tbc1d4	DOID:3138
D3ZGN8	D3ZGN8	ENSRNOG00000033146	LOC103690015	DOID:12449|DOID:1339
D3ZGP2	D3ZGP2	ENSRNOG00000028598	Edar	DOID:0111663|DOID:0111665|DOID:14793
D3ZGQ0	D3ZGQ0	ENSRNOG00000021966	Il17rd	DOID:0090076
D3ZGQ2	D3ZGQ2	ENSRNOG00000012853	Tk2	DOID:0080120|DOID:0111523
D3ZGQ5	NEK8	ENSRNOG00000012866	Nek8	DOID:0060259|DOID:0110861|DOID:0111120
D3ZGS3	OCRL	ENSRNOG00000003875	Ocrl	DOID:0050699|DOID:1056
D3ZGS5	D3ZGS5	ENSRNOG00000012868	Uaca	DOID:684
D3ZGT6	D3ZGT6	ENSRNOG00000033663	P4ha2	DOID:11830
D3ZGU3	D3ZGU3	ENSRNOG00000060460	Clec1a	DOID:13564
D3ZGX8	D3ZGX8	ENSRNOG00000006770	Brd4	DOID:0050156|DOID:1909|DOID:219|DOID:2671|DOID:3969
D3ZH28	D3ZH28	ENSRNOG00000011659	Alpk3	DOID:11984
D3ZH34	D3ZH34	ENSRNOG00000010240	Tent5a	DOID:0111848|DOID:3908|DOID:8398
D3ZH71	D3ZH71	ENSRNOG00000029318	Tyrp1	DOID:0050632|DOID:0070097|DOID:10123
D3ZH90	D3ZH90	ENSRNOG00000020118	Nme5	DOID:10908
D3ZHA0	FLNC	ENSRNOG00000007281	Flnc	DOID:0080096|DOID:0110327|DOID:0111190|DOID:12930|DOID:423|DOID:898
D3ZHA1	D3ZHA1	ENSRNOG00000046904	B4gat1	DOID:0050560|DOID:0050588|DOID:0111238
D3ZHB5	D3ZHB5	ENSRNOG00000002396	Serpinb8	DOID:0060283
D3ZHD3	D3ZHD3	ENSRNOG00000050169	Pet100	DOID:3762
D3ZHD7	D3ZHD7	ENSRNOG00000021012	Rfx5	DOID:5812|DOID:627
D3ZHE2	D3ZHE2	ENSRNOG00000002224	Yipf7	DOID:14227
D3ZHF8	D3ZHF8	ENSRNOG00000002207	Guf1	DOID:0050562|DOID:0080427
D3ZHG7	D3ZHG7	ENSRNOG00000038495	Sept14	DOID:14330
D3ZHH1	DLL4	ENSRNOG00000014011	Dll4	DOID:0060227|DOID:12930
D3ZHH8	D3ZHH8	ENSRNOG00000018232	Srf	DOID:0050700|DOID:10763|DOID:12930|DOID:3319|DOID:6000|DOID:684
D3ZHK4	D3ZHK4	ENSRNOG00000006833	Rb1cc1	DOID:1612
D3ZHR2	ABCD1	ENSRNOG00000056524	Abcd1	DOID:10588
D3ZHS6	BAP1	ENSRNOG00000019097	Bap1	DOID:0050908|DOID:2513|DOID:6039
D3ZHT5	D3ZHT5	ENSRNOG00000010454	Ccno	DOID:0110600
D3ZHV2	MACF1	ENSRNOG00000016047	Macf1	DOID:0050453
D3ZI07	D3ZI07	ENSRNOG00000010361	Kif3b	DOID:10584|DOID:5419
D3ZI33	D3ZI33	ENSRNOG00000028129	Fktn	DOID:0050559|DOID:0050560|DOID:0050588|DOID:0110284|DOID:0110296|DOID:0110443|DOID:0110444|DOID:9884
D3ZI35	D3ZI35	ENSRNOG00000002153	Cep135	DOID:0070282
D3ZI42	D3ZI42	ENSRNOG00000022312	Lrsam1	DOID:0110169
D3ZI68	D3ZI68	ENSRNOG00000061039	Prpf31	DOID:0110408|DOID:10584
